dictor;sex;village;sound;f1;f2
eak;f;Dzhuen;i;349.741616;2358.614425
eak;f;Dzhuen;i;347.812207;2368.527335
eak;f;Dzhuen;i;346.924394;2368.504170
eak;f;Dzhuen;i;347.245201;2396.659726
eak;f;Dzhuen;i;343.761681;2390.188622
eak;f;Dzhuen;i;342.970976;2367.419732
eak;f;Dzhuen;i;343.514791;2376.071158
eak;f;Dzhuen;i;344.244494;2358.184530
eak;f;Dzhuen;i;343.882234;2339.844803
eak;f;Dzhuen;i;342.370375;2353.497406
eak;f;Dzhuen;i;342.127695;2340.160692
eak;f;Dzhuen;i;342.995150;2331.676090
eak;f;Dzhuen;i;344.203038;2314.838485
eak;f;Dzhuen;i;345.050680;2310.243149
eak;f;Dzhuen;i;345.152662;2323.572872
eak;f;Dzhuen;i;346.857668;2343.367059
eak;f;Dzhuen;i;348.707524;2359.945719
eak;f;Dzhuen;i;351.906650;2361.703893
eak;f;Dzhuen;i;356.261740;2363.582614
eak;f;Dzhuen;i;359.935827;2371.265425
eak;f;Dzhuen;i;360.940485;2381.349524
eak;f;Dzhuen;i;359.961432;2412.100517
eak;f;Dzhuen;i;358.592090;2429.629800
eak;f;Dzhuen;i;357.354912;2535.530398
eak;f;Dzhuen;i;356.941302;2624.471062
eak;f;Dzhuen;i;356.972433;2502.445986
eak;f;Dzhuen;i;358.382565;2496.818290
eak;f;Dzhuen;i;364.074975;2478.764158
eak;f;Dzhuen;i;374.121557;2445.579469
eak;f;Dzhuen;i;374.551699;2431.816498
eak;f;Dzhuen;i;332.422958;2316.943065
eak;f;Dzhuen;i;332.156229;2329.986173
eak;f;Dzhuen;i;334.044133;2323.893785
eak;f;Dzhuen;i;331.794256;2306.050134
eak;f;Dzhuen;i;326.790876;2344.268287
eak;f;Dzhuen;i;326.071933;2378.670810
eak;f;Dzhuen;i;321.460217;2389.745183
eak;f;Dzhuen;i;318.402184;2376.752275
eak;f;Dzhuen;i;320.627297;2372.438407
eak;f;Dzhuen;i;323.875548;2378.991227
eak;f;Dzhuen;i;324.367104;2367.533452
eak;f;Dzhuen;i;327.443754;2391.319015
eak;f;Dzhuen;i;331.007517;2429.081056
eak;f;Dzhuen;i;332.485793;2397.630886
eak;f;Dzhuen;i;335.459331;2390.753618
eak;f;Dzhuen;i;338.749854;2406.198534
eak;f;Dzhuen;i;341.418223;2424.322293
eak;f;Dzhuen;i;346.260859;2408.874235
eak;f;Dzhuen;i;350.570845;2409.573937
eak;f;Dzhuen;i;354.925855;2421.149319
eak;f;Dzhuen;i;350.935278;2428.037428
eak;f;Dzhuen;i;351.704118;2427.868143
eak;f;Dzhuen;i;355.211259;2396.055187
eak;f;Dzhuen;i;355.903539;2394.015882
eak;f;Dzhuen;i;353.414924;2410.070287
eak;f;Dzhuen;i;351.764070;2387.855200
eak;f;Dzhuen;i;357.073148;2395.671156
eak;f;Dzhuen;i;359.319311;2436.941813
eak;f;Dzhuen;i;356.272383;2419.006317
eak;f;Dzhuen;i;368.007255;2418.922574
eak;f;Dzhuen;i;370.999669;2476.195254
eak;f;Dzhuen;i;360.614973;2473.382832
eak;f;Dzhuen;i;349.845987;2521.471545
eak;f;Dzhuen;i;349.528846;2503.985645
eak;f;Dzhuen;i;368.924371;2570.789656
eak;f;Dzhuen;i;371.147756;2802.631004
eak;f;Dzhuen;i;369.440326;2643.514911
eak;f;Dzhuen;i;364.995716;2619.646954
eak;f;Dzhuen;i;363.869765;2736.868737
eak;f;Dzhuen;i;337.175748;2743.610750
eak;f;Dzhuen;i;324.821251;2295.810670
eak;f;Dzhuen;i;321.612798;2320.007491
eak;f;Dzhuen;i;315.467720;2320.734592
eak;f;Dzhuen;i;312.841258;2380.643116
eak;f;Dzhuen;i;317.201819;2413.107745
eak;f;Dzhuen;i;322.184430;2455.406515
eak;f;Dzhuen;i;330.290240;2440.368702
eak;f;Dzhuen;i;330.929873;2427.896406
eak;f;Dzhuen;i;328.719813;2451.622408
eak;f;Dzhuen;i;326.506101;2509.752495
eak;f;Dzhuen;i;325.297060;2480.739383
eak;f;Dzhuen;i;331.465848;2449.988712
eak;f;Dzhuen;i;337.500277;2458.000980
eak;f;Dzhuen;i;334.193439;2396.030526
eak;f;Dzhuen;i;334.071929;2470.681222
eak;f;Dzhuen;i;336.816894;2451.896358
eak;f;Dzhuen;i;337.024013;2461.580677
eak;f;Dzhuen;i;336.653007;2451.019393
eak;f;Dzhuen;i;334.419951;2451.812963
eak;f;Dzhuen;i;332.987404;2474.954694
eak;f;Dzhuen;i;332.966083;2499.840376
eak;f;Dzhuen;i;335.030262;2479.073240
eak;f;Dzhuen;i;341.470225;2446.144760
eak;f;Dzhuen;i;342.304513;2436.542234
eak;f;Dzhuen;i;346.844373;2423.991791
eak;f;Dzhuen;i;361.212770;2662.474475
eak;f;Dzhuen;i;388.331492;2715.730908
eak;f;Dzhuen;i;408.499026;2866.449450
eak;f;Dzhuen;i;417.375281;2765.835328
eak;f;Dzhuen;i;424.146555;2843.156331
eak;f;Dzhuen;i;409.879486;2876.205757
eak;f;Dzhuen;i;357.786130;2755.840594
eak;f;Dzhuen;i;321.283339;2795.618505
eak;f;Dzhuen;i;319.725433;2722.231526
eak;f;Dzhuen;i;347.659451;2863.707025
eak;f;Dzhuen;I;458.464810;2200.539708
eak;f;Dzhuen;I;453.775899;2201.616870
eak;f;Dzhuen;I;443.157426;2147.165482
eak;f;Dzhuen;I;437.274236;2146.309778
eak;f;Dzhuen;I;437.509731;2135.566807
eak;f;Dzhuen;I;438.704443;2137.670638
eak;f;Dzhuen;I;436.181640;2133.182695
eak;f;Dzhuen;I;433.666940;2112.634987
eak;f;Dzhuen;I;429.708188;2089.293853
eak;f;Dzhuen;I;425.842016;2084.399691
eak;f;Dzhuen;I;422.831072;2086.615415
eak;f;Dzhuen;I;419.741949;2090.644229
eak;f;Dzhuen;I;416.696253;2064.873940
eak;f;Dzhuen;I;414.748653;2061.921969
eak;f;Dzhuen;I;406.833495;2038.519595
eak;f;Dzhuen;I;391.460853;2049.355201
eak;f;Dzhuen;I;445.531861;2130.153434
eak;f;Dzhuen;I;443.289815;2103.513199
eak;f;Dzhuen;I;440.557308;2094.838583
eak;f;Dzhuen;I;435.745290;2122.666226
eak;f;Dzhuen;I;432.636401;2120.274357
eak;f;Dzhuen;I;434.835704;2128.876820
eak;f;Dzhuen;I;440.755252;2155.581432
eak;f;Dzhuen;I;448.601401;2178.160525
eak;f;Dzhuen;I;453.165429;2173.635040
eak;f;Dzhuen;I;448.854397;2172.874011
eak;f;Dzhuen;I;445.651894;2181.033823
eak;f;Dzhuen;I;440.227074;2135.559341
eak;f;Dzhuen;I;435.776543;2193.391545
eak;f;Dzhuen;I;429.969705;2203.323201
eak;f;Dzhuen;I;409.954233;2311.871107
eak;f;Dzhuen;I;467.739883;2170.699865
eak;f;Dzhuen;I;454.601648;2141.446569
eak;f;Dzhuen;I;443.455411;2125.587098
eak;f;Dzhuen;I;439.513225;2119.076944
eak;f;Dzhuen;I;437.920093;2115.833013
eak;f;Dzhuen;I;438.634886;2123.492165
eak;f;Dzhuen;I;437.862653;2135.899772
eak;f;Dzhuen;I;441.007098;2256.690370
eak;f;Dzhuen;I;442.021622;2102.338461
eak;f;Dzhuen;I;444.701982;2026.326905
eak;f;Dzhuen;I;441.179777;2047.424167
eak;f;Dzhuen;I;432.460179;2034.453068
eak;f;Dzhuen;I;422.560330;2047.189820
eak;f;Dzhuen;I;412.856955;2068.716255
eak;f;Dzhuen;I;419.480965;2072.591644
eak;f;Dzhuen;I;422.971631;2071.921902
eak;f;Dzhuen;I;419.463770;2041.191948
eak;f;Dzhuen;I;411.678987;2030.598744
eak;f;Dzhuen;I;396.384980;2078.217601
eak;f;Dzhuen;I;480.701789;2149.019160
eak;f;Dzhuen;I;479.358399;2161.264746
eak;f;Dzhuen;I;473.017521;2172.075530
eak;f;Dzhuen;I;479.255122;2173.354809
eak;f;Dzhuen;I;469.143144;2155.183544
eak;f;Dzhuen;I;443.476742;2136.168683
eak;f;Dzhuen;I;453.667486;2129.216606
eak;f;Dzhuen;I;459.337780;2061.864525
eak;f;Dzhuen;I;479.356851;2057.851120
eak;f;Dzhuen;I;495.575595;2055.794262
eak;f;Dzhuen;I;492.956955;2065.297006
eak;f;Dzhuen;I;484.239024;2032.635636
eak;f;Dzhuen;I;472.062345;1996.935139
eak;f;Dzhuen;I;457.682174;2013.090089
eak;f;Dzhuen;I;488.703581;1945.423443
eak;f;Dzhuen;I;506.811854;2162.088568
eak;f;Dzhuen;I;506.132406;2166.428381
eak;f;Dzhuen;I;498.873968;2109.968909
eak;f;Dzhuen;I;488.554239;2124.244420
eak;f;Dzhuen;I;479.075775;2180.411218
eak;f;Dzhuen;I;477.764443;2192.842262
eak;f;Dzhuen;I;476.794404;2116.337396
eak;f;Dzhuen;I;472.106516;2202.073231
eak;f;Dzhuen;I;442.900911;2275.083990
eak;f;Dzhuen;I;430.632369;2370.126194
eak;f;Dzhuen;I;435.225450;2382.867084
eak;f;Dzhuen;I;438.858764;2381.023370
eak;f;Dzhuen;I;444.634514;2379.472776
eak;f;Dzhuen;I;455.756037;2348.663345
eak;f;Dzhuen;I;459.771418;2284.833573
eak;f;Dzhuen;I;447.468915;2211.856337
eak;f;Dzhuen;I;426.351253;2195.178649
eak;f;Dzhuen;I;407.723093;2290.655760
eak;f;Dzhuen;I;413.006275;2338.923695
eak;f;Dzhuen;I;417.971704;2356.532128
eak;f;Dzhuen;I;422.149644;2341.675727
eak;f;Dzhuen;I;423.166407;2323.128785
eak;f;Dzhuen;I;430.252468;2363.810062
eak;f;Dzhuen;I;442.339768;2333.224946
eak;f;Dzhuen;I;439.730469;2312.502050
eak;f;Dzhuen;I;419.526262;2614.304198
eak;f;Dzhuen;I;422.187635;2484.222241
eak;f;Dzhuen;I;424.108912;2512.973699
eak;f;Dzhuen;I;426.307888;2574.668252
eak;f;Dzhuen;I;424.773843;2571.329880
eak;f;Dzhuen;I;415.376865;2490.825735
eak;f;Dzhuen;I;393.355060;2457.825078
eak;f;Dzhuen;I;352.313654;2421.321999
eak;f;Dzhuen;I;317.124107;2167.698075
eak;f;Dzhuen;e;476.292903;1136.828494
eak;f;Dzhuen;e;475.323910;1146.581389
eak;f;Dzhuen;e;475.480867;1109.107938
eak;f;Dzhuen;e;475.061565;1093.826038
eak;f;Dzhuen;e;475.830573;1095.047472
eak;f;Dzhuen;e;475.557080;1094.846282
eak;f;Dzhuen;e;475.655363;1093.493782
eak;f;Dzhuen;e;473.884016;1087.872830
eak;f;Dzhuen;e;473.562444;1086.146666
eak;f;Dzhuen;e;474.701174;1082.574281
eak;f;Dzhuen;e;472.013245;1072.703517
eak;f;Dzhuen;e;474.450141;1069.292597
eak;f;Dzhuen;e;490.697998;1063.379696
eak;f;Dzhuen;e;534.306955;1056.669271
eak;f;Dzhuen;e;538.311091;1054.912303
eak;f;Dzhuen;e;491.197665;1008.120851
eak;f;Dzhuen;e;462.803244;1034.910985
eak;f;Dzhuen;e;441.409862;1077.857440
eak;f;Dzhuen;e;453.269401;1067.467386
eak;f;Dzhuen;e;413.542096;1060.279378
eak;f;Dzhuen;e;390.571885;1018.163513
eak;f;Dzhuen;e;473.674545;868.575020
eak;f;Dzhuen;e;491.358745;1166.428501
eak;f;Dzhuen;e;493.402093;1171.265123
eak;f;Dzhuen;e;499.138570;1161.061476
eak;f;Dzhuen;e;510.794014;1144.395414
eak;f;Dzhuen;e;522.388209;1181.580179
eak;f;Dzhuen;e;539.104053;1182.054349
eak;f;Dzhuen;e;555.821919;1174.376056
eak;f;Dzhuen;e;559.842030;1174.399264
eak;f;Dzhuen;e;556.413734;1165.021494
eak;f;Dzhuen;e;544.062777;1108.286418
eak;f;Dzhuen;e;513.734150;1071.966385
eak;f;Dzhuen;e;494.612207;1076.207721
eak;f;Dzhuen;e;514.660492;1040.562120
eak;f;Dzhuen;e;536.546548;1074.956666
eak;f;Dzhuen;e;528.550701;1108.092471
eak;f;Dzhuen;e;508.559285;1115.345111
eak;f;Dzhuen;e;514.478596;1151.217094
eak;f;Dzhuen;e;539.285815;1157.742271
eak;f;Dzhuen;e;544.648968;1148.180247
eak;f;Dzhuen;e;481.129850;1128.323272
eak;f;Dzhuen;e;513.836256;1102.781490
eak;f;Dzhuen;e;542.632841;1098.377707
eak;f;Dzhuen;e;530.774427;1078.543845
eak;f;Dzhuen;e;494.684147;1242.828526
eak;f;Dzhuen;e;495.690145;1215.091291
eak;f;Dzhuen;e;501.495812;1243.146222
eak;f;Dzhuen;e;509.444486;1264.962185
eak;f;Dzhuen;e;515.300255;1246.738445
eak;f;Dzhuen;e;523.585826;1228.092196
eak;f;Dzhuen;e;522.393160;1217.301070
eak;f;Dzhuen;e;524.777400;1204.473499
eak;f;Dzhuen;e;530.539564;1188.651246
eak;f;Dzhuen;e;532.742880;1166.270320
eak;f;Dzhuen;e;533.434972;1126.540771
eak;f;Dzhuen;e;530.060146;1094.324933
eak;f;Dzhuen;e;527.042927;1086.291262
eak;f;Dzhuen;e;516.194102;1087.477070
eak;f;Dzhuen;e;512.220182;1095.980694
eak;f;Dzhuen;e;496.591411;1076.239473
eak;f;Dzhuen;e;459.584507;1071.382769
eak;f;Dzhuen;e;434.619222;1103.845088
eak;f;Dzhuen;e;500.150618;1279.561712
eak;f;Dzhuen;e;491.724381;1277.702189
eak;f;Dzhuen;e;474.918732;1261.338700
eak;f;Dzhuen;e;445.437966;1273.381407
eak;f;Dzhuen;e;554.158236;1340.405127
eak;f;Dzhuen;e;533.439161;1310.495264
eak;f;Dzhuen;e;512.599229;1304.346097
eak;f;Dzhuen;e;493.759839;1304.754829
eak;f;Dzhuen;e;486.845407;1304.547351
eak;f;Dzhuen;e;543.587631;1108.739995
eak;f;Dzhuen;e;540.108408;1040.220699
eak;f;Dzhuen;e;505.330970;1114.319915
eak;f;Dzhuen;e;480.537873;1320.057335
eak;f;Dzhuen;e;471.026127;1387.332581
eak;f;Dzhuen;e;471.275938;1384.266130
eak;f;Dzhuen;e;494.816979;1371.400907
eak;f;Dzhuen;e;520.081133;1335.729151
eak;f;Dzhuen;e;516.566652;1390.383275
eak;f;Dzhuen;e;503.482642;1421.115517
eak;f;Dzhuen;e;493.266538;1393.839974
eak;f;Dzhuen;e;496.495123;1360.968420
eak;f;Dzhuen;e;502.222451;1339.872356
eak;f;Dzhuen;e;500.790789;1329.185302
eak;f;Dzhuen;e;498.311927;1312.174192
eak;f;Dzhuen;e;502.763269;1299.680077
eak;f;Dzhuen;e;514.766313;1294.888131
eak;f;Dzhuen;e;531.939293;1299.435502
eak;f;Dzhuen;e;559.172915;1371.697513
eak;f;Dzhuen;e;508.186788;1390.516043
eak;f;Dzhuen;e;512.183364;1395.533022
eak;f;Dzhuen;e;508.258461;1362.800305
eak;f;Dzhuen;e;506.129096;1338.469375
eak;f;Dzhuen;e;510.511611;1336.335129
eak;f;Dzhuen;e;514.304856;1324.247222
eak;f;Dzhuen;e;511.341424;1278.838912
eak;f;Dzhuen;e;510.464271;1242.563959
eak;f;Dzhuen;e;506.930244;1235.293845
eak;f;Dzhuen;e;500.683582;1256.637668
eak;f;Dzhuen;e;497.710345;1269.746085
eak;f;Dzhuen;e;496.434210;1284.647746
eak;f;Dzhuen;e;494.532389;1286.415167
eak;f;Dzhuen;e;493.670472;1292.837032
eak;f;Dzhuen;e;491.119821;1302.390841
eak;f;Dzhuen;e;488.282492;1309.077561
eak;f;Dzhuen;e;488.508186;1303.581675
eak;f;Dzhuen;e;494.510477;1295.470719
eak;f;Dzhuen;e;509.767325;1337.318392
eak;f;Dzhuen;e;514.667608;1390.733806
eak;f;Dzhuen;e;496.187245;1407.873132
eak;f;Dzhuen;e;491.974656;1480.766642
eak;f;Dzhuen;e;506.961666;1406.334304
eak;f;Dzhuen;e;518.275458;1433.909473
eak;f;Dzhuen;e;529.638114;1498.811341
eak;f;Dzhuen;e;537.834073;1526.949240
eak;f;Dzhuen;e;537.904609;1510.804247
eak;f;Dzhuen;e;540.549351;1510.045445
eak;f;Dzhuen;e;539.629352;1494.524068
eak;f;Dzhuen;e;527.070069;1466.681009
eak;f;Dzhuen;e;505.568328;1415.005078
eak;f;Dzhuen;e;489.610241;1298.214698
eak;f;Dzhuen;e;516.506846;1317.293960
eak;f;Dzhuen;e;560.575959;1372.077126
eak;f;Dzhuen;e;561.429482;1352.788135
eak;f;Dzhuen;e;542.726877;1273.772680
eak;f;Dzhuen;e;520.565578;1284.552377
eak;f;Dzhuen;e;537.396796;1262.209269
nchb;m;Naikhin;i;233.363608;233.363608
nchb;m;Naikhin;i;289.012935;289.012935
nchb;m;Naikhin;i;318.191494;318.191494
nchb;m;Naikhin;i;329.670581;329.670581
nchb;m;Naikhin;i;324.826861;324.826861
nchb;m;Naikhin;i;326.781775;326.781775
nchb;m;Naikhin;i;332.375905;332.375905
nchb;m;Naikhin;i;336.355715;336.355715
nchb;m;Naikhin;i;337.392761;337.392761
nchb;m;Naikhin;i;341.857022;341.857022
nchb;m;Naikhin;i;350.347313;350.347313
nchb;m;Naikhin;i;351.307432;351.307432
nchb;m;Naikhin;i;349.258283;349.258283
nchb;m;Naikhin;i;349.995556;349.995556
nchb;m;Naikhin;i;352.930035;352.930035
nchb;m;Naikhin;i;355.551968;355.551968
nchb;m;Naikhin;i;356.638554;356.638554
nchb;m;Naikhin;i;356.425835;356.425835
nchb;m;Naikhin;i;353.259870;353.259870
nchb;m;Naikhin;i;352.909998;352.909998
nchb;m;Naikhin;i;342.967808;342.967808
nchb;m;Naikhin;i;324.959334;324.959334
nchb;m;Naikhin;i;316.826201;316.826201
nchb;m;Naikhin;i;312.701238;312.701238
nchb;m;Naikhin;i;307.433194;307.433194
nchb;m;Naikhin;i;305.064291;305.064291
nchb;m;Naikhin;i;311.661135;311.661135
nchb;m;Naikhin;i;317.710011;317.710011
nchb;m;Naikhin;i;327.682739;327.682739
nchb;m;Naikhin;i;338.932440;338.932440
nchb;m;Naikhin;i;343.434520;343.434520
nchb;m;Naikhin;i;344.519471;344.519471
nchb;m;Naikhin;i;343.705156;343.705156
nchb;m;Naikhin;i;345.023923;345.023923
nchb;m;Naikhin;i;345.926786;345.926786
nchb;m;Naikhin;i;345.656297;345.656297
nchb;m;Naikhin;i;346.704873;346.704873
nchb;m;Naikhin;i;346.899585;346.899585
nchb;m;Naikhin;i;347.335618;347.335618
nchb;m;Naikhin;i;348.826493;348.826493
nchb;m;Naikhin;i;349.927889;349.927889
nchb;m;Naikhin;i;350.299430;350.299430
nchb;m;Naikhin;i;350.545341;350.545341
nchb;m;Naikhin;i;347.823286;347.823286
nchb;m;Naikhin;i;337.717635;337.717635
nchb;m;Naikhin;i;322.493730;322.493730
nchb;m;Naikhin;i;315.732390;315.732390
nchb;m;Naikhin;i;313.069004;313.069004
nchb;m;Naikhin;i;310.231197;310.231197
nchb;m;Naikhin;i;269.258855;269.258855
nchb;m;Naikhin;i;312.822638;312.822638
nchb;m;Naikhin;i;316.264526;316.264526
nchb;m;Naikhin;i;317.175052;317.175052
nchb;m;Naikhin;i;318.925687;318.925687
nchb;m;Naikhin;i;323.197090;323.197090
nchb;m;Naikhin;i;321.755945;321.755945
nchb;m;Naikhin;i;321.981469;321.981469
nchb;m;Naikhin;i;323.084694;323.084694
nchb;m;Naikhin;i;323.748236;323.748236
nchb;m;Naikhin;i;322.808081;322.808081
nchb;m;Naikhin;i;321.253728;321.253728
nchb;m;Naikhin;i;320.321044;320.321044
nchb;m;Naikhin;i;319.609669;319.609669
nchb;m;Naikhin;i;318.730866;318.730866
nchb;m;Naikhin;i;319.040830;319.040830
nchb;m;Naikhin;i;325.664379;325.664379
nchb;m;Naikhin;i;335.842205;335.842205
nchb;m;Naikhin;i;345.792754;345.792754
nchb;m;Naikhin;i;338.806543;338.806543
nchb;m;Naikhin;i;328.954426;328.954426
nchb;m;Naikhin;i;323.240990;323.240990
nchb;m;Naikhin;i;325.101252;325.101252
nchb;m;Naikhin;i;315.495268;315.495268
nchb;m;Naikhin;i;338.975181;338.975181
nchb;m;Naikhin;i;341.932352;341.932352
nchb;m;Naikhin;i;340.771329;340.771329
nchb;m;Naikhin;i;341.756925;341.756925
nchb;m;Naikhin;i;345.581587;345.581587
nchb;m;Naikhin;i;347.283937;347.283937
nchb;m;Naikhin;i;344.584535;344.584535
nchb;m;Naikhin;i;342.303178;342.303178
nchb;m;Naikhin;i;337.953475;337.953475
nchb;m;Naikhin;i;337.873188;337.873188
nchb;m;Naikhin;i;329.730667;329.730667
nchb;m;Naikhin;i;321.370185;321.370185
nchb;m;Naikhin;i;321.270912;321.270912
nchb;m;Naikhin;i;321.497633;321.497633
nchb;m;Naikhin;i;322.416892;322.416892
nchb;m;Naikhin;i;319.982825;319.982825
nchb;m;Naikhin;i;314.733668;314.733668
nchb;m;Naikhin;i;310.715567;310.715567
nchb;m;Naikhin;i;306.936700;306.936700
nchb;m;Naikhin;i;305.851060;305.851060
nchb;m;Naikhin;i;300.226664;300.226664
nchb;m;Naikhin;i;301.193961;301.193961
nchb;m;Naikhin;i;297.989819;297.989819
nchb;m;Naikhin;i;293.682401;293.682401
nchb;m;Naikhin;i;294.300844;294.300844
nchb;m;Naikhin;i;293.430825;293.430825
nchb;m;Naikhin;i;293.643384;293.643384
nchb;m;Naikhin;i;295.031728;295.031728
nchb;m;Naikhin;i;291.548351;291.548351
nchb;m;Naikhin;i;290.481508;290.481508
nchb;m;Naikhin;i;294.719818;294.719818
nchb;m;Naikhin;i;294.405740;294.405740
nchb;m;Naikhin;i;291.271604;291.271604
nchb;m;Naikhin;i;291.012937;291.012937
nchb;m;Naikhin;i;290.194168;290.194168
nchb;m;Naikhin;i;288.642912;288.642912
nchb;m;Naikhin;i;285.048163;285.048163
nchb;m;Naikhin;i;299.895284;299.895284
nchb;m;Naikhin;i;314.524385;314.524385
nchb;m;Naikhin;i;318.360277;318.360277
nchb;m;Naikhin;i;312.974433;312.974433
nchb;m;Naikhin;i;313.672605;313.672605
nchb;m;Naikhin;i;317.826453;317.826453
nchb;m;Naikhin;i;318.686600;318.686600
nchb;m;Naikhin;i;319.326036;319.326036
nchb;m;Naikhin;i;317.527813;317.527813
nchb;m;Naikhin;i;315.145681;315.145681
nchb;m;Naikhin;i;316.566964;316.566964
nchb;m;Naikhin;i;321.697856;321.697856
nchb;m;Naikhin;i;321.458244;321.458244
nchb;m;Naikhin;i;314.999878;314.999878
nchb;m;Naikhin;i;315.394683;315.394683
nchb;m;Naikhin;i;316.171311;316.171311
nchb;m;Naikhin;i;313.650632;313.650632
nchb;m;Naikhin;i;314.141579;314.141579
nchb;m;Naikhin;i;317.753895;317.753895
nchb;m;Naikhin;i;321.914572;321.914572
nchb;m;Naikhin;i;266.256538;266.256538
nchb;m;Naikhin;i;256.988363;256.988363
nchb;m;Naikhin;i;247.502607;247.502607
nchb;m;Naikhin;i;250.448066;250.448066
nchb;m;Naikhin;i;251.557989;251.557989
nchb;m;Naikhin;i;247.599797;247.599797
nchb;m;Naikhin;i;245.968946;245.968946
nchb;m;Naikhin;i;246.741962;246.741962
nchb;m;Naikhin;i;246.605918;246.605918
nchb;m;Naikhin;i;244.866260;244.866260
nchb;m;Naikhin;i;244.108158;244.108158
nchb;m;Naikhin;i;244.362605;244.362605
nchb;m;Naikhin;i;243.733156;243.733156
nchb;m;Naikhin;i;243.784432;243.784432
nchb;m;Naikhin;i;245.029955;245.029955
nchb;m;Naikhin;i;247.435024;247.435024
nchb;m;Naikhin;i;250.703952;250.703952
nchb;m;Naikhin;i;254.744153;254.744153
nchb;m;Naikhin;i;258.254850;258.254850
nchb;m;Naikhin;i;259.917570;259.917570
nchb;m;Naikhin;i;259.054247;259.054247
nchb;m;Naikhin;i;255.845469;255.845469
nchb;m;Naikhin;i;253.168031;253.168031
nchb;m;Naikhin;i;250.982591;250.982591
nchb;m;Naikhin;i;249.969560;249.969560
nchb;m;Naikhin;i;249.315055;249.315055
nchb;m;Naikhin;i;249.976603;249.976603
nchb;m;Naikhin;i;251.158139;251.158139
nchb;m;Naikhin;i;252.833834;252.833834
nchb;m;Naikhin;i;251.911398;251.911398
nchb;m;Naikhin;i;250.954535;250.954535
nchb;m;Naikhin;i;249.677814;249.677814
nchb;m;Naikhin;i;250.835401;250.835401
nchb;m;Naikhin;i;252.463931;252.463931
nchb;m;Naikhin;i;251.492619;251.492619
nchb;m;Naikhin;i;252.537985;252.537985
nchb;m;Naikhin;i;250.048499;250.048499
nchb;m;Naikhin;i;248.491508;248.491508
nchb;m;Naikhin;i;252.415975;252.415975
nchb;m;Naikhin;i;258.525022;258.525022
nchb;m;Naikhin;i;262.377007;262.377007
nchb;m;Naikhin;i;271.445323;271.445323
nchb;m;Naikhin;i;282.072631;282.072631
nchb;m;Naikhin;i;291.308114;291.308114
nchb;m;Naikhin;i;294.851511;294.851511
nchb;m;Naikhin;i;277.791188;277.791188
nchb;m;Naikhin;i;272.454799;272.454799
nchb;m;Naikhin;i;272.290925;272.290925
nchb;m;Naikhin;i;233.235664;233.235664
nchb;m;Naikhin;i;237.359299;237.359299
nchb;m;Naikhin;i;270.800199;270.800199
nchb;m;Naikhin;i;289.422293;289.422293
nchb;m;Naikhin;i;301.330411;301.330411
nchb;m;Naikhin;i;309.293713;309.293713
nchb;m;Naikhin;i;299.345111;299.345111
nchb;m;Naikhin;i;293.500650;293.500650
nchb;m;Naikhin;i;295.479514;295.479514
nchb;m;Naikhin;i;300.189700;300.189700
nchb;m;Naikhin;i;299.183110;299.183110
nchb;m;Naikhin;i;290.427270;290.427270
nchb;m;Naikhin;i;284.202505;284.202505
nchb;m;Naikhin;i;279.674575;279.674575
nchb;m;Naikhin;i;275.912950;275.912950
nchb;m;Naikhin;i;274.181065;274.181065
nchb;m;Naikhin;i;275.265394;275.265394
nchb;m;Naikhin;i;277.456341;277.456341
nchb;m;Naikhin;i;279.885185;279.885185
nchb;m;Naikhin;i;284.396022;284.396022
nchb;m;Naikhin;i;292.424811;292.424811
nchb;m;Naikhin;i;304.120176;304.120176
nchb;m;Naikhin;i;321.477551;321.477551
nchb;m;Naikhin;i;326.678458;326.678458
nchb;m;Naikhin;i;319.022207;319.022207
nchb;m;Naikhin;i;305.285133;305.285133
nchb;m;Naikhin;i;298.897547;298.897547
nchb;m;Naikhin;i;295.417587;295.417587
nchb;m;Naikhin;i;294.140093;294.140093
nchb;m;Naikhin;i;295.318785;295.318785
nchb;m;Naikhin;i;300.086379;300.086379
nchb;m;Naikhin;i;299.163846;299.163846
nchb;m;Naikhin;i;297.529011;297.529011
nchb;m;Naikhin;i;299.955656;299.955656
nchb;m;Naikhin;i;297.937391;297.937391
nchb;m;Naikhin;i;292.396423;292.396423
nchb;m;Naikhin;i;296.621786;296.621786
nchb;m;Naikhin;i;320.015112;320.015112
nchb;m;Naikhin;i;349.484863;349.484863
nchb;m;Naikhin;i;366.041810;366.041810
nchb;m;Naikhin;i;382.773694;382.773694
nchb;m;Naikhin;i;385.001499;385.001499
nchb;m;Naikhin;i;381.439757;381.439757
nchb;m;Naikhin;i;368.893753;368.893753
nchb;m;Naikhin;i;376.730286;376.730286
nchb;m;Naikhin;i;356.985426;356.985426
nchb;m;Naikhin;i;293.444850;293.444850
nchb;m;Naikhin;i;246.605929;246.605929
nchb;m;Naikhin;i;248.825514;248.825514
nchb;m;Naikhin;i;246.896009;246.896009
nchb;m;Naikhin;i;249.742713;249.742713
nchb;m;Naikhin;i;248.510009;248.510009
nchb;m;Naikhin;i;247.823547;247.823547
nchb;m;Naikhin;i;248.522506;248.522506
nchb;m;Naikhin;i;249.699078;249.699078
nchb;m;Naikhin;i;249.634669;249.634669
nchb;m;Naikhin;i;250.004658;250.004658
